11HUM03HL1,2053
11HUM03HL2,6842
11HUM03HL1,8965
11HUM03HL2,7961
11HUM03HL1,7817
11HUM03HL1,4814
11HUM03HL2,1968
11HUM03HL2,11734
11HUM03HL2,11416
11HUM03HL2,2100
11HUM03HL2,8914
11HUM03HL1,2004
11HUM03HL2,6659
11HUM03HL1,8945
11HUM05HL1,3216
11HUM05HL1,9853
11HUM05HL1,11416
11HUM05HL1,7389
11HUM05HL2,2035
11HUM05HL2,4727
11HUM05HL2,4368
11HUM05HL1,7970
11HUM05HL2,11588
11HUM05HL1,8927
11HUM05HL1,10563
11HUM05HL2,2068
11HUM05HL2,7356
11HUM05HL1,6842
11HUM05HL2,2063
11HUM05HL1,10744
11HUM05HL1,9236
11HUM05HL2,8881
11HUM05HL1,8640
11HUM05HL1,1974
11HUM05HL2,6830
11HUM05HL1,2042
11HUM05HL2,10163
11HUM05HL2,11913
11HUM05HL1,8085
11HUM05HL2,9591
11HUM05HL1,9752
11HUM05HL1,11787
11HUM05HL1,1968
11HUM05HL1,2100
11HUM05HL2,3205
11HUM05HL1,11525
11HUM05HL2,2027
11HUM05HL2,2444
11HUM05HL1,10427
11HUM05HL2,2004
11HUM05HL2,9104
11HUM05HL2,7817
11HUM05HL2,9336
11HUM05HL1,9011
11HUM06HL1,11273
11HUM06HL1,11316
11HUM06HL1,11000
11HUM06HL1,11734
11HUM06HL1,6659
11HUM06HL1,8872
11HUM06HL1,6468
11HUM06HL1,9301
11LAN00HL1,7999
11LAN00HL1,2061
11LAN00HL1,10804
11LAN00HL1,11613
11LAN00HL1,4727
11LAN00HL1,9367
11LAN00HL1,1982
11LAN00HL1,7356
11LAN00HL1,2021
11LAN00HL1,1968
11LAN01HL1,9236
11LAN01HL1,1985
11LAN01HL1,10574
11LAN04HL1,4368
11LAN04HL1,2068
11LAN04HL1,10834
11LAN04HL1,3205
11LAN04HL1,9591
11LAN05HL1,10426
11LAN05HL1,9053
11LAN05HL1,4800
11LAN05HL1,10461
11LAN05HL1,4799
11MAT00HL1,10163
11MAT00HL1,11417
11MAT00HL2,4814
11MAT00HL2,7961
11MAT00HL1,3221
11MAT00HL1,10470
11MAT00HL1,8793
11MAT00HL1,9592
11MAT00HL1,9469
11MAT00HL1,10504
11MAT00HL1,8997
11MAT00HL2,2021
11MAT00HL1,8515
11MAT00HL2,2061
11MAT00HL2,2053
11MAT00HL1,6659
11MAT00HL1,10426
11MAT00HL1,5539
11MAT00HL2,10834
11MAT00HL1,6842
11MAT00HL2,2160
11MAT00HL1,9539
11MAT00HL1,11864
11MAT00HL2,9053
11MAT00HL2,5147
11MAT00HL1,10729
11MAT00HL2,7817
11MAT00HL2,9184
11MAT00HL2,11416
11MAT00HL2,8945
11MAT00HL1,11316
11MAT00HL2,9011
11MAT00HL1,2553
11MAT00HL2,11524
11MAT00HL2,2004
11MAT00HL1,2632
11MAT00HL2,4800
11SCI02HL1,9104
11SCI02HL1,3216
11SCI02HL1,8965
11SCI02HL1,8997
11SCI02HL1,2035
11SCI02HL2,3331
11SCI02HL1,11417
11SCI02HL2,3221
11SCI02HL2,10783
11SCI02HL2,6468
11SCI02HL2,10325
11SCI02HL2,9752
11SCI02HL1,2005
11SCI02HL1,2444
11SCI02HL2,11613
11SCI02HL2,2027
11SCI02HL1,11000
11SCI02HL1,9336
11SCI02HL2,2063
11SCI02HL1,10463
11SCI02HL2,10574
11SCI02HL2,9231
11SCI02HL1,5847
11SCI02HL2,10159
11SCI02HL2,1965
11SCI02HL2,9301
11SCI03HL1,8997
11SCI03HL1,9335
11SCI03HL1,10470
11SCI03HL1,8793
11SCI03HL1,11572
11SCI03HL1,9469
11SCI03HL1,5147
11SCI03HL1,2061
11SCI03HL1,4800
11SCI03HL1,9231
11SCI03HL1,6830
11SCI03HL1,11273
11SCI03HL1,2553
11SCI03HL1,9539
11SCI03HL1,11525
11SCI03HL1,7961
11SCI03HL1,10504
11SCI03HL1,11524
11SCI03HL1,8515
11SCI03HL1,7878
11SCI03HL1,1985
11SCI03HL1,4799
11SCI03HL1,11613
11SCI03HL1,2444
11SCI03HL1,3221
11SCI03HL1,11864
11SCI03HL1,5539
11SCI03HL1,2649
11SCI03HL1,2632
11SCI03HL1,2021
11SCI04HL1,2649
11SCI04HL1,9184
11SCI04HL1,2061
11SCI04HL1,9592
11SCI04HL1,2053
11SCI04HL1,1985
11SCI04HL1,11525
11SCI04HL1,2021
11SCI04HL1,9469
11SCI04HL1,2632
11SCI04HL1,8793
11SCI04HL1,4800
11SCI04HL1,10749
11SCI04HL1,5539
11SCI04HL1,9539
11SCI04HL1,9011
11SCI04HL1,11316
11SCI04HL1,2160
11SCI04HL1,8945
11SCI04HL1,10504
11SCI04HL1,11588
11SCI04HL1,11572
11SCI04HL1,8515
11SCI04HL1,5147
11SCI04HL1,4814
11SCI04HL1,10470
11TEC01HL1,7356
11TEC01HL1,5847
11TEC01HL1,8163
12ART00HL1,8913
12ART00HL1,10157
12ART00HL1,10564
12ART00HL1,9055
12ART00HL1,2077
12ART00HL1,9083
12ART00HL1,2373
12ART00HL1,3467
12ART01HL1,7090
12ART01HL1,8367
12ART01HL1,8083
12ART01HL1,10554
12ART01HL1,10915
12ART01HL1,10668
12ART01HL1,2137
12ART01HL1,8045
12ART01HL1,2111
12ART01HL1,2074
12ART03HL1,7875
12ART03HL1,2146
12ART04HL1,7977
12ART04HL1,1709
12ART04HL1,2071
12ART04HL1,8993
12ART04HL1,8994
12ART04HL1,8948
12ART05HL1,10386
12ART05HL1,5173
12ART05HL1,10471
12ART05HL1,2104
12ART05HL1,3106
12ART05HL1,2158
12ART05HL1,6159
12ART05HL1,6658
12ART05HL1,8087
12ART05HL1,9285
12ART05HL1,1651
12ART05HL1,10751
12ART05HL1,8244
12ART05HL1,4980
12ART05HL1,2172
12ART05HL1,2097
12ART05HL1,1839
12ART05HL1,10714
12ART05HL1,2117
12ART05HL1,8001
12ART05HL1,6143
12ART05HL1,2152
12ENG01HL1,2069
12ENG01HL1,4914
12ENG01HL2,9285
12ENG01HL2,8108
12ENG01HL2,10714
12ENG01HL1,4533
12ENG01HL2,4853
12ENG01HL1,2125
12ENG01HL2,2779
12ENG01HL2,8993
12ENG01HL2,4980
12ENG01HL1,9032
12ENG01HL2,3327
12ENG01HL1,6832
12ENG01HL1,2089
12ENG01HL2,11254
12ENG01HL1,1770
12ENG02HL2,2414
12ENG02HL1,10663
12ENG02HL1,1839
12ENG02HL2,10915
12ENG02HL1,8001
12ENG02HL1,3106
12ENG02HL2,10503
12ENG02HL1,8347
12ENG02HL2,8019
12ENG02HL2,8357
12ENG02HL2,8200
12ENG02HL2,8359
12ENG02HL2,9167
12ENG02HL2,2097
12ENG02HL2,9150
12ENG02HL1,8355
12ENG02HL1,2146
12ENG02HL1,10471
12ENG02HL2,2159
12ENG02HL2,8948
12ENG02HL2,2104
12ENG02HL2,2152
12ENG02HL1,2172
12ENG02HL2,6970
12ENG02HL2,2005
12ENG02HL2,2101
12ENG02HL1,2158
12ENG02HL2,2077
12ENG02HL2,2081
12ENG02HL1,4768
12ESL06HL1,8087
12ESL06HL1,9083
12ESL06HL1,10564
12ESL06HL1,6658
12ESL06HL1,7714
12ESL06HL1,8024
12ESL06HL1,6159
12ESL06HL1,10554
12ESL06HL1,10981
12ESL06HL1,8244
12ESL06HL1,8023
12ESL06HL1,7120
12ESL06HL1,8235
12ESL06HL1,5203
12ESL06HL1,10751
12ESL06HL1,9179
12HUM01HL1,7884
12HUM01HL1,2149
12HUM01HL1,8847
12HUM01HL1,9211
12HUM01HL1,2077
12HUM01HL1,2081
12HUM01HL1,6290
12HUM01HL1,2104
12HUM01HL1,8913
12HUM01HL1,5203
12HUM01HL1,8015
12HUM01HL1,2124
12HUM01HL1,2129
12HUM01HL1,2992
12HUM02HL2,8200
12HUM02HL2,6832
12HUM02HL2,2094
12HUM02HL1,2779
12HUM02HL2,3106
12HUM02HL2,8119
12HUM02HL2,10915
12HUM02HL2,2131
12HUM02HL1,1839
12HUM02HL2,9150
12HUM02HL1,2414
12HUM02HL1,2962
12HUM02HL2,8357
12HUM02HL1,8001
12HUM02HL1,2373
12HUM02HL2,10157
12HUM02HL1,1886
12HUM02HL2,10714
12HUM02HL1,4853
12HUM02HL2,2159
12HUM02HL1,8952
12HUM02HL1,2069
12HUM03HL3,8108
12HUM03HL1,10668
12HUM03HL2,5949
12HUM03HL1,8045
12HUM03HL2,4959
12HUM03HL3,10906
12HUM03HL1,2149
12HUM03HL1,2071
12HUM03HL2,2111
12HUM03HL2,4980
12HUM03HL3,4994
12HUM03HL2,5173
12HUM03HL2,7214
12HUM03HL3,7884
12HUM03HL3,1709
12HUM03HL2,3327
12HUM03HL1,4948
12HUM03HL1,8200
12HUM03HL3,2129
12HUM03HL2,8847
12HUM03HL1,2159
12HUM03HL1,8024
12HUM03HL2,8347
12HUM03HL1,8355
12HUM03HL3,6143
12HUM03HL3,2125
12HUM03HL1,4853
12HUM03HL3,8244
12HUM03HL2,9137
12HUM03HL2,2069
12HUM03HL3,4914
12HUM03HL2,9463
12HUM03HL3,10564
12HUM03HL2,8015
12HUM03HL3,9285
12HUM03HL1,8023
12HUM03HL1,8367
12HUM03HL2,2158
12HUM03HL3,10663
12HUM03HL2,8083
12HUM03HL2,3467
12HUM03HL2,2992
12HUM03HL2,1886
12HUM03HL3,10503
12HUM03HL1,2414
12HUM03HL2,9032
12HUM03HL3,8019
12HUM03HL3,9167
12HUM03HL1,7090
12HUM03HL3,6832
12HUM03HL3,2086
12HUM03HL3,11254
12HUM05HL1,8131
12HUM05HL2,9055
12HUM05HL1,2094
12HUM05HL2,1770
12HUM05HL1,8948
12HUM05HL1,2146
12HUM05HL2,4533
12HUM05HL2,4768
12HUM05HL2,8136
12HUM05HL2,8993
12HUM05HL2,10386
12HUM05HL2,8138
12HUM05HL1,8209
12HUM05HL2,8994
12HUM05HL1,7875
12HUM05HL1,8359
12HUM05HL2,7977
12HUM05HL1,11254
12HUM05HL2,1651
12HUM05HL2,8052
12HUM05HL1,4976
12HUM05HL2,9211
12HUM05HL1,8357
12HUM05HL1,3327
12HUM05HL2,2172
12HUM05HL2,2137
12HUM05HL1,8019
12HUM05HL1,2779
12HUM05HL2,2089
12HUM05HL2,8119
12HUM05HL1,7714
12HUM05HL1,8952
12HUM05HL2,10663
12HUM06HL1,8136
12HUM06HL1,2101
12HUM06HL1,9179
12HUM06HL1,4775
12HUM06HL1,10554
12HUM06HL1,6290
12HUM06HL1,10906
12LAN00HL1,4914
12LAN00HL1,6143
12LAN00HL1,8367
12LAN00HL1,8355
12LAN00HL1,8108
12LAN00HL1,2117
12LAN01HL1,8952
12LAN01HL1,8131
12LAN01HL1,2779
12LAN02HL1,2124
12LAN02HL1,4976
12LAN04HL1,8052
12LAN04HL1,9137
12LAN05HL1,8359
12LAN05HL1,8087
12LAN05HL1,9179
12LAN05HL1,4533
12LAN05HL1,6159
12MAT00HL1,1709
12MAT00HL1,4994
12MAT00HL2,1770
12MAT00HL2,2129
12MAT00HL1,4948
12MAT00HL1,8347
12MAT00HL1,9137
12MAT00HL2,2086
12MAT00HL2,6970
12MAT00HL1,8024
12MAT00HL1,2133
12MAT00HL2,1886
12MAT00HL1,8023
12MAT00HL2,8052
12MAT00HL2,2074
12MAT00HL2,2101
12MAT00HL2,9150
12MAT00HL2,2078
12MAT00HL1,5949
12MAT00HL2,9167
12MAT00HL2,2071
12MAT00HL1,10668
12MAT00HL1,4775
12MAT00HL1,8045
12SCI02HL1,7214
12SCI02HL1,8913
12SCI02HL1,2089
12SCI02HL1,10471
12SCI02HL1,4976
12SCI02HL1,2097
12SCI02HL2,2124
12SCI02HL1,9055
12SCI02HL1,8015
12SCI02HL1,8131
12SCI02HL1,3467
12SCI02HL2,8847
12SCI02HL1,6290
12SCI02HL1,10157
12SCI02HL1,2149
12SCI02HL1,10981
12SCI02HL1,2081
12SCI02HL1,8994
12SCI02HL2,9211
12SCI02HL2,2131
12SCI02HL1,9032
12SCI02HL2,8119
12SCI02HL1,2094
12SCI02HL1,7875
12SCI03HL2,2133
12SCI03HL1,7090
12SCI03HL1,2962
12SCI03HL1,2131
12SCI03HL1,2074
12SCI03HL2,2071
12SCI03HL1,10503
12SCI03HL2,4959
12SCI03HL1,4768
12SCI03HL2,9463
12SCI03HL2,6970
12SCI03HL1,4994
12SCI03HL1,8045
12SCI03HL1,2078
12SCI03HL1,7214
12SCI03HL1,8131
12SCI03HL2,9150
12SCI03HL2,2117
12SCI03HL2,10386
12SCI03HL2,8023
12SCI03HL2,5949
12SCI03HL2,4948
12SCI04HL1,9463
12SCI04HL1,4959
12SCI04HL1,4994
12SCI04HL1,2992
12SCI04HL2,5173
12SCI04HL1,2111
12SCI04HL1,2962
12SCI04HL2,2373
12SCI04HL2,2125
12SCI04HL1,8083
12SCI04HL2,2133
12SCI04HL1,7884
12SCI04HL2,10906
12SCI04HL1,2086
12SCI04HL1,2078
12SCI04HL2,4775
12SCI04HL1,1709
12SCI04HL1,10981
12TEC01HL1,8136
12TEC01HL1,9083
12TEC01HL1,6658
12TEC01HL1,2152
12ESL04WAB2,10981
11ESL04WAB1,9367
12ESL04WAB2,8087
12ESL04WAB1,6658
12ESL04WAB2,9083
11ESL04WAB1,4799
12ESL04WAB1,8235
12ESL04WAB2,10751
11ESL04WAB1,10463
11ESL04WAB1,11913
12ESL04WAB1,8024
12ESL04WAB2,2133
12ESL04WAB1,7120
12ESL04WAB1,6159
12ESL04WAB2,10564
11ESL04WAB1,8872
11ESL04WAB1,7887
12ESL04WAB2,9179
12ESL04WAB1,10554
11ESL04WAB1,10461
11ESL04WAB1,11864
11ESL04WAB1,10729
11ESL04WAB2,11734
11ESL04WAB2,7991
11ESL04WAB2,9009
11ESL04WAB2,11588
12ESL04WAB1,8244
12ESL04WAB2,8023
12ESL04WAB1,8083
11ESL04WAB2,9469
12ESL04WAB2,5203
12ESL04WAB1,10906
11ESL04WAB2,9809
11ESL04WAB2,7971
11LAN00WAB1,1982
11LAN00WAB1,2005
11LAN00WAB1,2553
11LAN00WAB1,2649
11LAN00WAB1,5539
11LAN00WAB1,7389
11LAN00WAB1,8085
11LAN00WAB1,8163
11LAN00WAB1,9231
11LAN00WAB1,9592
11LAN00WAB1,11416
11LAN00WAB1,11613
11LAN00WAB1,1663
11LAN00WAB1,1974
11LAN00WAB1,2027
11LAN00WAB1,2035
11LAN00WAB1,6659
11LAN00WAB1,7970
11LAN00WAB1,7991
11LAN00WAB1,9104
11LAN00WAB1,9809
11LAN00WAB1,10163
11LAN00WAB1,11417
11LAN00WAB1,1965
11LAN00WAB1,1966
11LAN00WAB1,2004
11LAN00WAB1,2042
11LAN00WAB1,2632
11LAN00WAB1,3221
11LAN00WAB1,7817
11LAN00WAB1,8640
11LAN00WAB1,8872
11LAN00WAB1,9009
11LAN00WAB1,10744
